episode,reward
5372,-18.0
5373,-18.0
5374,-18.0
5375,-19.0
5376,-18.0
5377,-19.0
5378,-5.0
5379,-18.0
5380,-18.0
5381,-18.0
5382,-18.0
5383,-18.0
5384,-21.0
5385,-20.0
5386,-18.0
5387,-18.0
5388,-18.0
5389,-18.0
5390,-18.0
5391,-18.0
5392,-18.0
5393,-20.0
5394,-18.0
5395,-18.0
5396,-18.0
5397,-18.0
5398,-18.0
5399,-18.0
5400,-18.0
5401,-18.0
5402,-18.0
5403,-18.0
5404,-18.0
5405,-18.0
5406,-18.0
5407,-18.0
5408,-18.0
5409,-18.0
5410,-19.0
5411,-21.0
5412,-18.0
5413,-18.0
5414,-18.0
5415,-18.0
5416,-20.0
5417,-18.0
5418,-18.0
5419,-19.0
5420,-20.0
5421,-18.0
5422,-18.0
5423,-18.0
5424,-18.0
5425,-18.0
5426,-18.0
5427,-4.0
5428,-18.0
5429,-18.0
5430,-18.0
5431,-18.0
5432,-18.0
5433,-19.0
5434,-18.0
5435,-18.0
5436,-18.0
5437,-18.0
5438,-18.0
5439,-18.0
5440,-18.0
5441,-18.0
5442,-18.0
5443,-18.0
5444,-18.0
5445,-18.0
5446,-18.0
5447,-18.0
5448,-18.0
5449,-19.0
5450,-18.0
5451,-18.0
5452,-19.0
5453,-18.0
5454,-18.0
5455,-18.0
5456,-20.0
5457,-14.0
5458,-22.0
5459,-18.0
5460,-18.0
5461,-18.0
5462,-18.0
5463,-18.0
5464,-18.0
5465,-18.0
5466,-19.0
5467,-18.0
5468,-18.0
5469,-18.0
5470,-18.0
5471,-18.0
5472,-18.0
5473,-18.0
5474,-18.0
5475,-18.0
5476,-18.0
5477,-18.0
5478,-18.0
5479,-18.0
5480,-18.0
5481,-18.0
5482,-18.0
5483,-18.0
5484,-18.0
5485,-18.0
5486,-18.0
5487,-18.0
5488,-19.0
5489,-18.0
5490,-15.0
5491,-18.0
5492,-18.0
5493,-18.0
5494,-18.0
5495,-18.0
5496,-18.0
5497,-18.0
5498,-18.0
5499,-18.0
5500,-18.0
5501,-18.0
5502,-18.0
5503,-18.0
5504,-18.0
5505,-18.0
5506,-18.0
5507,-18.0
5508,-18.0
5509,-18.0
5510,-18.0
5511,-18.0
5512,-18.0
5513,-18.0
5514,-18.0
5515,-18.0
5516,-18.0
5517,-21.0
5518,-18.0
5519,-19.0
5520,-18.0
5521,-18.0
5522,-20.0
5523,-18.0
5524,-18.0
5525,-18.0
5526,-18.0
5527,-18.0
5528,-19.0
5529,-18.0
5530,-18.0
5531,-18.0
5532,-18.0
5533,-18.0
5534,-18.0
5535,-18.0
5536,-20.0
5537,-18.0
5538,-18.0
5539,-18.0
5540,-18.0
5541,-18.0
5542,-18.0
5543,-18.0
5544,-18.0
5545,-20.0
5546,-18.0
5547,-18.0
5548,-18.0
5549,-18.0
5550,-20.0
5551,-20.0
5552,-18.0
5553,-18.0
5554,-18.0
5555,-18.0
5556,-20.0
5557,-18.0
5558,-18.0
5559,-18.0
5560,-21.0
5561,-18.0
5562,-20.0
5563,-18.0
5564,-18.0
5565,-19.0
5566,-19.0
5567,-19.0
5568,-18.0
5569,-18.0
5570,-18.0
5571,-18.0
5572,-18.0
5573,-18.0
5574,-18.0
5575,-20.0
5576,-18.0
5577,-18.0
5578,-20.0
5579,-18.0
5580,-18.0
5581,-18.0
5582,-18.0
5583,-18.0
5584,-18.0
5585,-20.0
5586,-14.0
5587,-18.0
5588,-18.0
5589,-18.0
5590,-19.0
5591,-18.0
5592,-18.0
5593,-25.0
5594,-18.0
5595,-18.0
5596,-19.0
5597,-18.0
5598,-18.0
5599,-20.0
5600,-21.0
5601,-18.0
5602,-18.0
5603,-18.0
5604,-18.0
5605,-20.0
5606,-18.0
5607,-19.0
5608,-18.0
5609,-18.0
5610,-18.0
5611,-18.0
5612,-94.0
5613,-18.0
5614,-18.0
5615,-18.0
5616,-18.0
5617,-18.0
5618,-18.0
5619,-17.0
5620,-21.0
5621,-18.0
5622,-18.0
5623,-18.0
5624,-18.0
5625,-18.0
5626,-18.0
5627,-18.0
5628,-18.0
5629,-18.0
5630,-19.0
5631,-18.0
5632,-18.0
5633,-18.0
5634,-18.0
5635,-20.0
5636,-19.0
5637,-21.0
5638,-13.0
5639,-18.0
5640,-20.0
5641,-18.0
5642,-18.0
5643,-18.0
5644,-18.0
5645,-18.0
5646,-18.0
5647,-18.0
5648,-18.0
5649,-18.0
5650,-18.0
5651,-18.0
5652,-19.0
5653,-20.0
5654,-18.0
5655,-18.0
5656,-18.0
5657,-19.0
5658,-18.0
5659,-18.0
5660,-18.0
5661,-18.0
5662,-18.0
5663,-18.0
5664,-18.0
5665,-18.0
5666,-18.0
5667,-18.0
5668,-18.0
5669,-18.0
5670,-18.0
5671,-18.0
5672,-18.0
5673,-18.0
5674,-20.0
5675,-18.0
5676,-18.0
5677,-18.0
5678,-20.0
5679,-18.0
5680,-18.0
5681,-18.0
5682,-19.0
5683,-20.0
5684,-18.0
5685,-18.0
5686,-18.0
5687,-18.0
5688,-18.0
5689,-18.0
5690,-18.0
5691,-18.0
5692,-18.0
5693,-18.0
5694,-18.0
5695,-18.0
5696,-18.0
5697,-18.0
5698,-20.0
5699,-18.0
5700,-18.0
5701,-18.0
5702,-18.0
5703,-18.0
5704,-5.0
5705,-19.0
5706,-18.0
5707,-18.0
5708,-18.0
5709,-18.0
5710,-18.0
5711,-18.0
5712,-19.0
5713,-18.0
5714,-18.0
5715,-18.0
5716,-18.0
5717,-18.0
5718,-21.0
5719,-18.0
5720,-18.0
5721,-18.0
5722,-18.0
5723,-18.0
5724,-18.0
5725,-18.0
5726,-18.0
5727,-19.0
5728,-18.0
5729,-18.0
5730,-18.0
5731,-18.0
5732,-18.0
5733,-18.0
5734,-18.0
5735,-18.0
5736,-18.0
5737,-19.0
5738,-18.0
5739,-18.0
5740,-18.0
5741,-18.0
5742,-19.0
5743,-18.0
5744,-18.0
5745,-19.0
5746,-19.0
5747,-18.0
5748,-18.0
5749,-19.0
5750,-20.0
5751,-18.0
5752,-18.0
5753,-18.0
5754,-18.0
5755,-18.0
5756,-18.0
5757,-18.0
5758,-18.0
5759,-18.0
5760,-18.0
5761,-20.0
5762,-22.0
5763,-22.0
5764,-20.0
5765,-18.0
5766,-18.0
5767,-19.0
5768,-18.0
5769,-18.0
5770,-18.0
5771,-18.0
5772,-18.0
5773,-19.0
5774,-18.0
5775,-18.0
5776,-18.0
5777,-20.0
5778,-18.0
5779,-18.0
5780,-19.0
5781,-18.0
5782,-18.0
5783,-19.0
5784,-20.0
5785,-18.0
5786,-18.0
5787,-21.0
5788,-20.0
5789,-18.0
5790,-18.0
5791,-18.0
5792,-19.0
5793,-19.0
5794,-18.0
5795,-3.0
5796,-19.0
5797,-19.0
5798,-18.0
5799,-18.0
5800,-18.0
5801,-20.0
5802,-18.0
5803,-18.0
5804,-18.0
5805,-20.0
5806,-18.0
5807,-18.0
5808,-19.0
5809,-18.0
5810,-18.0
5811,-18.0
5812,-18.0
5813,-18.0
5814,-20.0
5815,-19.0
5816,-18.0
5817,-20.0
5818,-18.0
5819,-18.0
5820,-18.0
5821,-18.0
5822,-18.0
5823,-18.0
5824,-18.0
5825,-18.0
5826,-18.0
5827,-20.0
5828,-18.0
5829,-19.0
5830,-20.0
5831,-18.0
5832,-18.0
5833,-18.0
5834,-18.0
5835,-18.0
5836,-18.0
5837,-18.0
5838,-18.0
5839,-21.0
5840,-34.0
5841,-18.0
5842,-18.0
5843,-18.0
5844,-19.0
5845,-18.0
5846,-24.0
5847,-19.0
5848,-18.0
5849,-5.0
5850,-1.0
5851,-18.0
5852,-18.0
5853,-18.0
5854,-18.0
5855,-20.0
5856,-20.0
5857,-18.0
5858,-18.0
5859,-19.0
5860,-19.0
5861,-19.0
5862,-18.0
5863,-18.0
5864,-18.0
5865,-19.0
5866,-18.0
5867,-21.0
5868,-18.0
5869,-19.0
5870,-18.0
5871,-18.0
5872,-18.0
5873,-19.0
5874,-18.0
5875,-18.0
5876,-19.0
5877,-18.0
5878,-19.0
5879,-18.0
5880,-18.0
5881,-18.0
5882,-19.0
5883,-19.0
5884,-20.0
5885,-18.0
5886,-18.0
5887,-18.0
5888,-19.0
5889,-18.0
5890,-21.0
5891,-18.0
5892,-18.0
5893,-18.0
5894,-20.0
5895,-18.0
5896,-18.0
5897,-18.0
5898,-18.0
5899,-19.0
5900,-18.0
5901,-18.0
5902,-18.0
5903,-18.0
5904,-18.0
5905,-18.0
5906,-18.0
5907,-22.0
5908,-18.0
5909,-18.0
5910,-20.0
5911,-18.0
5912,-18.0
5913,-6.0
5914,-18.0
5915,-18.0
5916,-18.0
5917,-3.0
5918,-14.0
5919,-18.0
5920,-18.0
5921,-19.0
5922,-16.0
5923,-18.0
5924,-18.0
5925,-18.0
5926,-18.0
5927,-20.0
5928,-18.0
5929,-18.0
5930,-18.0
5931,-18.0
5932,-20.0
5933,-18.0
5934,-20.0
5935,-18.0
5936,-18.0
5937,-18.0
5938,-20.0
5939,-18.0
5940,-18.0
5941,-22.0
5942,-19.0
5943,-18.0
5944,-18.0
5945,-18.0
5946,-19.0
5947,-18.0
5948,-18.0
5949,-18.0
5950,-18.0
5951,-19.0
5952,-20.0
5953,-18.0
5954,-18.0
5955,-18.0
5956,-18.0
5957,-18.0
5958,-18.0
5959,-18.0
5960,-18.0
5961,-18.0
5962,-18.0
5963,-18.0
5964,-18.0
5965,-19.0
5966,-18.0
5967,-18.0
5968,-18.0
5969,-18.0
5970,-18.0
5971,-18.0
5972,-18.0
5973,-18.0
5974,-18.0
5975,-18.0
5976,-18.0
5977,-20.0
5978,-18.0
5979,-18.0
5980,-18.0
5981,-18.0
5982,-18.0
5983,-18.0
5984,-18.0
5985,-19.0
5986,-18.0
5987,-18.0
5988,-18.0
5989,-18.0
5990,-20.0
5991,-18.0
5992,-18.0
5993,-19.0
5994,-18.0
5995,-18.0
5996,-20.0
5997,-18.0
5998,-18.0
5999,-18.0
6000,-20.0
6001,-18.0
6002,-21.0
6003,-18.0
6004,-21.0
6005,-20.0
6006,-18.0
6007,-18.0
6008,-18.0
6009,-18.0
6010,-19.0
6011,-19.0
6012,-18.0
6013,-18.0
6014,-21.0
6015,-18.0
6016,-24.0
6017,-18.0
6018,-19.0
6019,-18.0
6020,-18.0
6021,-18.0
6022,-18.0
6023,-18.0
6024,-22.0
6025,-18.0
6026,-18.0
6027,-18.0
6028,-18.0
6029,-18.0
6030,-18.0
6031,-18.0
6032,-18.0
6033,-18.0
6034,-18.0
6035,-18.0
6036,-18.0
6037,-18.0
6038,-18.0
6039,-18.0
6040,-18.0
6041,-20.0
6042,-18.0
6043,-18.0
6044,-18.0
6045,-21.0
6046,-18.0
6047,-18.0
6048,-18.0
6049,-18.0
6050,-18.0
6051,-18.0
6052,-19.0
6053,-18.0
6054,-18.0
6055,-18.0
6056,-18.0
6057,-18.0
6058,-21.0
6059,-21.0
6060,-18.0
6061,-19.0
6062,-18.0
6063,-18.0
6064,-19.0
6065,-20.0
6066,-18.0
6067,-18.0
6068,-19.0
6069,-18.0
6070,-18.0
6071,-18.0
6072,-18.0
6073,-18.0
6074,-20.0
6075,-19.0
6076,-18.0
6077,-18.0
6078,-18.0
6079,-18.0
6080,-18.0
6081,-18.0
6082,-19.0
6083,-18.0
6084,-18.0
6085,-18.0
6086,-18.0
6087,-18.0
6088,-18.0
6089,-18.0
6090,-18.0
6091,-18.0
6092,-18.0
6093,-18.0
6094,-18.0
6095,-21.0
6096,-18.0
6097,-18.0
6098,-19.0
6099,-14.0
6100,-18.0
6101,-18.0
6102,-18.0
6103,-18.0
6104,-18.0
6105,-18.0
6106,-18.0
6107,-18.0
6108,-18.0
6109,-18.0
6110,-19.0
6111,-18.0
6112,-18.0
6113,-18.0
6114,-18.0
6115,-19.0
6116,-18.0
6117,-20.0
6118,-18.0
6119,-18.0
6120,-18.0
6121,-23.0
6122,-19.0
6123,-18.0
6124,-18.0
6125,-18.0
6126,-18.0
6127,-18.0
6128,-8.0
6129,-18.0
6130,-18.0
6131,-18.0
6132,-18.0
6133,-18.0
6134,-18.0
6135,-18.0
6136,-18.0
6137,-19.0
6138,-18.0
6139,-18.0
6140,-18.0
6141,-18.0
6142,-18.0
6143,-18.0
6144,-20.0
6145,-18.0
6146,-18.0
6147,-20.0
6148,-18.0
6149,-18.0
6150,-18.0
6151,-18.0
6152,-20.0
6153,-19.0
6154,-18.0
6155,-18.0
6156,-18.0
6157,-18.0
6158,-19.0
6159,-18.0
6160,-18.0
6161,-18.0
6162,-18.0
6163,-18.0
6164,-20.0
6165,-18.0
6166,-18.0
6167,-3.0
6168,-18.0
6169,-18.0
6170,-19.0
6171,-19.0
6172,-18.0
6173,-18.0
6174,-18.0
6175,-18.0
6176,-18.0
6177,-18.0
6178,-18.0
6179,-18.0
6180,-20.0
6181,-18.0
6182,-18.0
6183,-18.0
6184,-18.0
6185,-18.0
6186,-20.0
6187,-18.0
6188,-18.0
6189,-18.0
6190,-18.0
6191,-18.0
6192,-18.0
6193,-18.0
6194,-19.0
6195,-18.0
6196,-18.0
6197,-18.0
6198,-19.0
6199,-18.0
6200,-18.0
6201,-18.0
6202,-18.0
6203,-21.0
6204,-18.0
6205,-18.0
6206,-18.0
6207,-18.0
6208,-18.0
6209,-18.0
6210,-18.0
6211,-18.0
6212,-18.0
6213,-18.0
6214,-20.0
6215,-18.0
6216,-18.0
6217,-18.0
6218,-19.0
6219,-19.0
6220,-19.0
6221,-18.0
6222,-18.0
6223,-19.0
6224,-18.0
6225,-18.0
6226,-18.0
6227,-18.0
6228,-18.0
6229,-18.0
6230,-18.0
6231,-18.0
6232,-18.0
6233,-18.0
6234,-18.0
6235,-21.0
6236,-18.0
6237,-24.0
6238,-18.0
6239,-20.0
6240,-18.0
6241,-18.0
6242,-21.0
6243,-18.0
6244,-18.0
6245,-18.0
6246,-18.0
6247,-18.0
6248,-4.0
6249,-18.0
6250,-18.0
6251,-18.0
6252,-18.0
6253,-18.0
6254,-18.0
6255,-18.0
6256,-20.0
6257,-18.0
6258,-19.0
6259,-18.0
6260,-18.0
6261,-18.0
6262,-18.0
6263,-18.0
6264,-18.0
6265,-19.0
6266,-18.0
6267,-19.0
6268,-18.0
6269,-18.0
6270,-18.0
6271,-18.0
6272,-18.0
6273,-18.0
6274,-18.0
6275,-18.0
6276,-18.0
6277,-18.0
6278,-24.0
6279,-18.0
6280,-18.0
6281,-18.0
6282,-23.0
6283,-18.0
6284,-18.0
6285,-18.0
6286,-19.0
6287,-18.0
6288,-18.0
6289,-19.0
6290,-18.0
6291,-20.0
6292,-18.0
6293,-18.0
6294,-18.0
6295,-18.0
6296,-18.0
6297,-18.0
6298,-18.0
6299,-18.0
6300,-18.0
6301,-18.0
6302,-18.0
6303,-18.0
6304,-18.0
6305,-18.0
6306,-18.0
6307,-18.0
6308,-18.0
6309,-22.0
6310,-20.0
6311,-18.0
6312,-18.0
6313,-18.0
6314,-18.0
6315,-14.0
6316,-16.0
6317,-18.0
6318,-19.0
6319,-20.0
6320,-19.0
6321,-18.0
6322,-18.0
6323,-18.0
6324,-18.0
6325,-18.0
6326,-9.0
6327,-18.0
6328,-20.0
6329,-18.0
6330,-18.0
6331,-19.0
6332,-18.0
6333,-18.0
6334,-19.0
6335,-18.0
6336,-18.0
6337,-18.0
6338,-18.0
6339,-18.0
6340,-18.0
6341,-18.0
6342,-18.0
6343,-18.0
6344,-18.0
6345,-18.0
6346,-18.0
6347,-18.0
6348,-18.0
6349,-18.0
6350,-18.0
6351,-18.0
6352,-18.0
6353,-18.0
6354,-18.0
6355,-18.0
6356,-18.0
6357,-19.0
6358,-18.0
6359,-18.0
6360,-18.0
6361,-18.0
6362,-18.0
6363,-18.0
6364,-19.0
6365,-19.0
6366,-18.0
6367,-18.0
6368,-18.0
6369,-18.0
6370,-18.0
6371,-20.0
6372,-18.0
6373,-18.0
6374,-18.0
6375,-18.0
6376,-20.0
6377,-23.0
6378,-18.0
6379,-18.0
6380,-18.0
6381,-18.0
6382,-18.0
6383,-18.0
6384,-18.0
6385,-19.0
6386,-18.0
6387,-18.0
6388,-9.0
6389,-18.0
6390,-18.0
6391,-18.0
6392,-18.0
6393,-18.0
6394,-18.0
6395,-19.0
6396,-18.0
6397,-18.0
6398,-18.0
6399,-20.0
6400,-19.0
6401,-18.0
6402,-18.0
6403,-18.0
6404,-18.0
6405,-19.0
6406,-19.0
6407,-21.0
6408,-18.0
6409,-18.0
6410,-18.0
6411,-18.0
6412,-18.0
6413,-18.0
6414,-18.0
6415,-20.0
6416,-20.0
6417,-18.0
6418,-18.0
6419,-18.0
6420,-18.0
6421,-19.0
6422,-19.0
6423,-18.0
6424,-23.0
6425,-18.0
6426,-19.0
6427,-18.0
6428,-18.0
6429,-18.0
6430,-18.0
6431,-18.0
6432,-18.0
6433,-18.0
6434,-18.0
6435,-18.0
6436,-20.0
6437,-20.0
6438,-18.0
6439,-18.0
6440,-18.0
6441,-18.0
6442,-18.0
6443,-18.0
6444,-20.0
6445,-18.0
6446,-18.0
6447,-18.0
6448,-18.0
6449,-21.0
6450,-18.0
6451,-18.0
6452,-18.0
6453,-18.0
6454,-18.0
6455,-18.0
6456,-18.0
6457,-18.0
6458,-18.0
6459,-18.0
6460,-18.0
6461,-18.0
6462,-18.0
6463,-18.0
6464,-19.0
6465,-19.0
6466,-19.0
6467,-18.0
6468,-18.0
6469,-18.0
6470,-18.0
6471,-18.0
6472,-18.0
6473,-18.0
6474,-20.0
6475,-18.0
6476,-19.0
6477,-18.0
6478,-18.0
6479,-18.0
6480,-19.0
6481,-18.0
6482,-18.0
6483,-18.0
6484,-19.0
6485,-18.0
6486,-18.0
6487,-18.0
6488,-18.0
6489,-18.0
6490,-18.0
6491,-18.0
6492,-18.0
6493,-18.0
6494,-17.0
6495,-18.0
6496,-18.0
6497,-18.0
6498,-19.0
6499,-19.0
6500,-20.0
6501,-18.0
6502,-18.0
6503,-19.0
6504,-18.0
6505,-18.0
6506,-18.0
6507,-18.0
6508,-18.0
6509,-19.0
6510,-18.0
6511,-18.0
6512,-18.0
6513,-18.0
6514,-20.0
6515,-18.0
6516,-18.0
6517,-18.0
6518,-18.0
6519,-18.0
6520,-18.0
6521,-20.0
6522,-18.0
6523,-18.0
6524,-18.0
6525,-18.0
6526,-17.0
6527,-18.0
6528,-18.0
6529,-18.0
6530,-18.0
6531,-19.0
6532,-18.0
6533,-18.0
6534,-18.0
6535,-18.0
6536,-19.0
6537,-18.0
6538,-20.0
6539,-18.0
6540,-22.0
6541,-18.0
6542,-19.0
6543,-19.0
6544,-18.0
6545,-18.0
6546,-18.0
6547,-18.0
6548,-18.0
6549,-18.0
6550,-21.0
6551,-18.0
6552,-18.0
6553,-18.0
6554,-19.0
6555,-18.0
6556,-18.0
6557,-18.0
6558,-18.0
6559,-18.0
6560,-18.0
6561,-18.0
6562,-18.0
6563,-18.0
6564,-18.0
6565,-18.0
6566,-18.0
6567,-18.0
6568,-18.0
6569,-18.0
6570,-19.0
6571,-18.0
6572,-18.0
6573,-18.0
6574,-20.0
6575,-18.0
6576,-18.0
6577,-18.0
6578,-18.0
6579,-18.0
6580,-18.0
6581,-12.0
6582,-18.0
6583,-18.0
6584,-18.0
6585,-18.0
6586,-18.0
6587,-20.0
6588,-18.0
6589,-18.0
6590,-18.0
6591,-21.0
6592,-18.0
6593,-18.0
6594,-18.0
6595,-19.0
6596,-18.0
6597,-18.0
6598,-18.0
6599,-18.0
6600,-19.0
6601,-21.0
6602,-18.0
6603,-18.0
6604,-20.0
6605,-18.0
6606,-18.0
6607,-18.0
6608,-18.0
6609,-18.0
6610,-19.0
6611,-18.0
6612,-18.0
6613,-18.0
6614,-18.0
6615,-18.0
6616,-18.0
6617,-18.0
6618,-18.0
6619,-22.0
6620,-18.0
6621,-23.0
6622,-18.0
6623,-18.0
6624,-18.0
6625,-18.0
6626,-20.0
6627,-18.0
6628,-18.0
6629,-19.0
6630,-13.0
6631,-18.0
6632,-18.0
6633,-18.0
6634,-18.0
6635,-18.0
6636,-18.0
6637,-19.0
6638,-18.0
6639,-18.0
6640,-18.0
6641,-18.0
6642,-18.0
6643,-18.0
6644,-18.0
6645,-18.0
6646,-18.0
6647,-18.0
6648,-18.0
6649,-18.0
6650,-19.0
6651,-18.0
6652,-18.0
6653,-18.0
6654,-18.0
6655,-18.0
6656,-18.0
6657,-18.0
6658,-19.0
6659,-18.0
6660,-18.0
6661,-18.0
6662,-18.0
6663,-18.0
6664,-18.0
6665,-18.0
6666,-19.0
6667,-18.0
6668,-22.0
6669,-21.0
6670,-18.0
6671,-18.0
6672,-21.0
6673,-18.0
6674,-18.0
6675,-18.0
6676,-18.0
6677,-18.0
6678,-18.0
6679,-24.0
6680,-18.0
6681,-18.0
6682,-18.0
6683,-18.0
6684,-18.0
6685,-18.0
6686,-18.0
6687,-18.0
6688,-18.0
6689,-18.0
6690,-18.0
6691,-19.0
6692,-18.0
6693,-6.0
6694,-18.0
6695,-18.0
6696,-19.0
6697,-18.0
6698,-18.0
6699,-18.0
6700,-18.0
6701,-19.0
6702,-18.0
6703,-18.0
6704,-18.0
6705,-21.0
6706,-18.0
6707,-18.0
6708,-18.0
6709,-18.0
6710,-20.0
6711,-18.0
6712,-18.0
6713,-18.0
6714,-18.0
6715,-18.0
6716,-18.0
6717,-18.0
6718,-18.0
6719,-18.0
6720,-18.0
6721,-18.0
6722,-18.0
6723,-18.0
6724,-18.0
6725,-18.0
6726,-18.0
6727,-18.0
6728,-18.0
6729,-2.0
6730,-18.0
6731,-18.0
6732,-19.0
6733,-18.0
6734,-18.0
6735,-19.0
6736,-18.0
6737,-18.0
6738,-18.0
6739,-18.0
6740,-18.0
6741,-18.0
6742,-18.0
6743,-18.0
6744,-18.0
6745,-19.0
6746,-18.0
6747,-18.0
6748,-18.0
6749,-18.0
6750,-18.0
6751,-18.0
6752,-19.0
6753,-18.0
6754,-23.0
6755,-2.0
6756,-19.0
6757,-18.0
6758,-18.0
6759,-18.0
6760,-18.0
6761,-18.0
6762,-18.0
6763,-18.0
6764,-18.0
6765,-18.0
6766,-18.0
6767,-18.0
6768,-18.0
6769,-18.0
6770,-18.0
6771,-18.0
6772,-18.0
6773,-18.0
6774,-18.0
6775,-18.0
6776,-19.0
6777,-18.0
6778,-18.0
6779,-18.0
6780,-18.0
6781,-18.0
6782,-18.0
6783,-19.0
6784,-18.0
6785,-20.0
6786,-18.0
6787,-18.0
6788,-20.0
6789,-18.0
6790,-18.0
6791,-18.0
6792,-18.0
6793,-19.0
6794,-18.0
6795,-18.0
6796,-18.0
6797,-18.0
6798,-18.0
6799,-18.0
6800,-18.0
6801,-18.0
6802,-18.0
6803,-18.0
6804,-19.0
6805,-18.0
6806,-18.0
6807,-18.0
6808,-18.0
6809,-18.0
6810,-18.0
6811,-18.0
6812,-20.0
6813,-18.0
6814,-21.0
6815,-18.0
6816,-18.0
6817,-18.0
6818,-18.0
6819,-19.0
6820,-18.0
6821,-19.0
6822,-18.0
6823,-18.0
6824,-18.0
6825,-18.0
6826,-18.0
6827,-18.0
6828,-18.0
6829,-19.0
6830,-18.0
6831,-18.0
6832,-1.0
6833,-19.0
6834,-18.0
6835,-1.0
6836,-18.0
6837,-19.0
6838,-18.0
6839,-18.0
6840,-19.0
6841,-18.0
6842,-18.0
6843,-18.0
6844,-18.0
6845,-18.0
6846,-18.0
6847,-18.0
6848,-20.0
6849,-18.0
6850,-18.0
6851,-18.0
6852,-18.0
6853,-18.0
6854,-18.0
6855,-19.0
6856,-18.0
6857,-21.0
6858,-18.0
6859,-18.0
6860,-18.0
6861,-18.0
6862,-18.0
6863,-18.0
6864,-18.0
6865,-18.0
6866,-18.0
6867,-18.0
6868,-18.0
6869,-18.0
6870,-18.0
6871,-18.0
6872,-18.0
6873,-18.0
6874,-19.0
6875,-18.0
6876,-18.0
6877,-18.0
6878,-18.0
6879,-18.0
6880,-18.0
6881,-19.0
6882,-18.0
6883,-20.0
6884,-18.0
6885,-18.0
6886,-18.0
6887,-18.0
6888,-19.0
6889,-18.0
6890,-19.0
6891,-18.0
6892,-18.0
6893,-18.0
6894,-19.0
6895,-18.0
6896,-18.0
6897,-18.0
6898,-18.0
6899,-18.0
6900,-18.0
6901,-20.0
6902,-18.0
6903,-18.0
6904,-18.0
6905,-18.0
6906,-18.0
6907,-18.0
6908,-21.0
6909,-18.0
6910,-18.0
6911,-19.0
6912,-18.0
6913,-18.0
6914,-18.0
6915,-18.0
6916,-18.0
6917,-24.0
6918,-18.0
6919,-18.0
6920,-19.0
6921,-18.0
6922,-18.0
6923,-18.0
6924,-18.0
6925,-18.0
6926,-18.0
6927,-18.0
6928,-18.0
6929,-18.0
6930,-18.0
6931,-20.0
6932,-18.0
6933,-18.0
6934,1.0
6935,-20.0
6936,-18.0
6937,-19.0
6938,-18.0
6939,-18.0
6940,-19.0
6941,-18.0
6942,-21.0
6943,-18.0
6944,-18.0
6945,-18.0
6946,-18.0
6947,-18.0
6948,-94.0
6949,-20.0
6950,-18.0
6951,-18.0
6952,-18.0
6953,-18.0
6954,-18.0
6955,-18.0
6956,-18.0
6957,-18.0
6958,-18.0
6959,-19.0
6960,-18.0
6961,-18.0
6962,-18.0
6963,-18.0
6964,-19.0
6965,-18.0
6966,-19.0
6967,-18.0
6968,-18.0
6969,-18.0
6970,-18.0
6971,-20.0
6972,-18.0
6973,-21.0
6974,-18.0
6975,-18.0
6976,-18.0
6977,-18.0
6978,-20.0
6979,-18.0
6980,-19.0
6981,-18.0
6982,-18.0
6983,-18.0
6984,-18.0
6985,-18.0
6986,-18.0
6987,-18.0
6988,-20.0
6989,-19.0
6990,-18.0
6991,-20.0
6992,-18.0
6993,-18.0
6994,-18.0
6995,-19.0
6996,-18.0
6997,-18.0
6998,-18.0
6999,-19.0
7000,-18.0
7001,-18.0
7002,-18.0
7003,-18.0
7004,-18.0
7005,-18.0
7006,-18.0
7007,-18.0
7008,-18.0
7009,-19.0
7010,-21.0
7011,-18.0
7012,-18.0
7013,-18.0
7014,-19.0
7015,-18.0
7016,-18.0
7017,-18.0
7018,-19.0
7019,-18.0
7020,-18.0
7021,-18.0
7022,-18.0
7023,-18.0
7024,-18.0
7025,-18.0
7026,-18.0
7027,-18.0
7028,-18.0
7029,-19.0
7030,-18.0
7031,-18.0
7032,-18.0
7033,-18.0
7034,-18.0
7035,-19.0
7036,-18.0
7037,-18.0
7038,-18.0
7039,-18.0
7040,-18.0
7041,-18.0
7042,-18.0
7043,-19.0
7044,-19.0
7045,-19.0
7046,-18.0
7047,-18.0
7048,-20.0
7049,-18.0
7050,-18.0
7051,-18.0
7052,-18.0
7053,-18.0
7054,-18.0
7055,-19.0
7056,-18.0
7057,-17.0
7058,-18.0
7059,-18.0
7060,-18.0
7061,-18.0
7062,-18.0
7063,-18.0
7064,-20.0
7065,-18.0
7066,-18.0
7067,-18.0
7068,-18.0
7069,-18.0
7070,-19.0
7071,-18.0
7072,-18.0
7073,-21.0
7074,-18.0
7075,-18.0
7076,-18.0
7077,-19.0
7078,-18.0
7079,-18.0
7080,-18.0
7081,-18.0
7082,-18.0
7083,-18.0
7084,-20.0
7085,-18.0
7086,-18.0
7087,-19.0
7088,-19.0
7089,-18.0
7090,-18.0
7091,-18.0
7092,-18.0
7093,-18.0
7094,-18.0
7095,-18.0
7096,-18.0
7097,-18.0
7098,-18.0
7099,-20.0
7100,-18.0
7101,-22.0
7102,-19.0
7103,-15.0
7104,-21.0
7105,-18.0
7106,-18.0
7107,-19.0
7108,-19.0
7109,-18.0
7110,-18.0
7111,-18.0
7112,-18.0
7113,-18.0
7114,-20.0
7115,-18.0
7116,-18.0
7117,-18.0
7118,-18.0
7119,-18.0
7120,-18.0
